X,Y,Z
-1.41623,-0.600715,4.449
-1.40697,-0.600715,4.449
-1.39771,-0.600715,4.449
-1.41623,-0.612732,4.538
-1.43531,-0.625154,4.63
-1.42567,-0.625154,4.63
-1.41603,-0.625154,4.63
-1.4064,-0.625154,4.63
-1.45619,-0.651754,4.827
-1.44615,-0.651754,4.827
-1.29805,-0.589103,4.363
-1.39651,-0.638252,4.727
-1.38667,-0.638252,4.727
-1.37684,-0.638252,4.727
-1.33895,-0.625154,4.63
-1.38587,-0.651754,4.827
-1.34732,-0.638252,4.727
-1.36578,-0.651754,4.827
-1.32765,-0.638252,4.727
-1.31781,-0.638252,4.727
-1.30797,-0.638252,4.727
-1.29814,-0.638252,4.727
-1.2883,-0.638252,4.727
-1.22734,-0.612732,4.538
-1.2179,-0.612732,4.538
-1.15277,-0.589103,4.363
-1.16624,-0.600715,4.449
-1.13461,-0.589103,4.363
-1.05555,-0.556968,4.125
-1.04697,-0.556968,4.125
-1.03838,-0.556968,4.125
-0.993598,-0.53739,3.98
-0.927887,-0.519162,3.845
-0.997467,-0.578032,4.281
-1.09155,-0.638252,4.727
-1.12862,-0.665931,4.932
-1.11836,-0.665931,4.932
-1.10809,-0.665931,4.932
-1.09783,-0.665931,4.932
-1.08756,-0.665931,4.932
-0.834971,-0.589103,4.363
-0.504659,-0.425456,3.151
-0.498101,-0.425456,3.151
-0.453636,-0.392646,2.908
-0.459436,-0.403042,2.985
-0.453223,-0.403042,2.985
-0.447011,-0.403042,2.985
-0.429428,-0.392646,2.908
-0.428909,-0.397776,2.946
-0.422778,-0.397776,2.946
-0.411272,-0.392646,2.908
-0.40522,-0.392646,2.908
-0.394227,-0.387785,2.872
-0.38825,-0.387785,2.872
-0.387064,-0.392646,2.908
-0.376295,-0.387785,2.872
-0.370318,-0.387785,2.872
-0.368908,-0.392646,2.908
-0.372464,-0.403042,2.985
-0.356804,-0.392646,2.908
-0.355336,-0.397776,2.946
-0.349205,-0.397776,2.946
-0.352273,-0.408443,3.025
-0.336942,-0.397776,2.946
-0.330811,-0.397776,2.946
-0.320492,-0.392646,2.908
-0.318549,-0.397776,2.946
-0.320796,-0.408443,3.025
-0.318763,-0.413979,3.066
-0.316662,-0.41965,3.108
-0.314485,-0.425456,3.151
-0.303725,-0.41965,3.108
-2.23041,-0.520049,3.912
-2.26089,-0.529089,3.98
-2.25261,-0.529089,3.98
-2.24433,-0.529089,3.98
-2.19784,-0.520049,3.912
-2.1897,-0.520049,3.912
-2.21948,-0.529089,3.98
-2.17342,-0.520049,3.912
-2.20291,-0.529089,3.98
-2.19463,-0.529089,3.98
-2.14899,-0.520049,3.912
-2.14085,-0.520049,3.912
-2.16978,-0.529089,3.98
-2.1615,-0.529089,3.98
-2.11643,-0.520049,3.912
-2.10829,-0.520049,3.912
-2.10014,-0.520049,3.912
-2.092,-0.520049,3.912
-2.08386,-0.520049,3.912
-2.1118,-0.529089,3.98
-2.10352,-0.529089,3.98
-2.09524,-0.529089,3.98
-2.08695,-0.529089,3.98
-2.1544,-0.548365,4.125
-2.14581,-0.548365,4.125
-2.26054,-0.580004,4.363
-2.34177,-0.603268,4.538
-2.12006,-0.548365,4.125
-2.15038,-0.558468,4.201
-2.22422,-0.580004,4.363
-2.17351,-0.569103,4.281
-2.12415,-0.558468,4.201
-2.15569,-0.569103,4.281
-2.10666,-0.558468,4.201
-2.05997,-0.548365,4.125
-2.01458,-0.538528,4.051
-2.00615,-0.538528,4.051
-1.99772,-0.538528,4.051
-2.02563,-0.548365,4.125
-2.01704,-0.548365,4.125
-2.04546,-0.558468,4.201
-2.07551,-0.569103,4.281
-2.10618,-0.580004,4.363
-2.0971,-0.580004,4.363
-2.04878,-0.569103,4.281
-2.07894,-0.580004,4.363
-2.06986,-0.580004,4.363
-2.02205,-0.569103,4.281
-2.01314,-0.569103,4.281
-2.08288,-0.591437,4.449
-2.07362,-0.591437,4.449
-2.06436,-0.591437,4.449
-2.05511,-0.591437,4.449
-2.0063,-0.580004,4.363
-2.07733,-0.603268,4.538
-2.02733,-0.591437,4.449
-1.94186,-0.569103,4.281
-1.89683,-0.558468,4.201
-1.88809,-0.558468,4.201
-1.87935,-0.558468,4.201
-1.8706,-0.558468,4.201
-1.93366,-0.580004,4.363
-1.85312,-0.558468,4.201
-1.9155,-0.580004,4.363
-1.90642,-0.580004,4.363
-1.89734,-0.580004,4.363
-1.85277,-0.569103,4.281
-1.84386,-0.569103,4.281
-1.83495,-0.569103,4.281
-1.86102,-0.580004,4.363
-1.88844,-0.591437,4.449
-1.87918,-0.591437,4.449
-1.90733,-0.603268,4.538
-1.89789,-0.603268,4.538
-1.88844,-0.603268,4.538
-1.879,-0.603268,4.538
-1.83289,-0.591437,4.449
-1.89782,-0.615498,4.63
-1.85067,-0.603268,4.538
-1.80511,-0.591437,4.449
-1.76114,-0.580004,4.363
-1.687,-0.558468,4.201
-1.71022,-0.569103,4.281
-1.66952,-0.558468,4.201
-1.60148,-0.538528,4.051
-1.479,-0.502635,3.781
-1.47113,-0.502635,3.781
-1.43927,-0.494393,3.719
-1.45539,-0.502635,3.781
-1.44752,-0.502635,3.781
-1.43965,-0.502635,3.781
-1.45602,-0.511143,3.845
-1.44802,-0.511143,3.845
-1.44002,-0.511143,3.845
-1.43202,-0.511143,3.845
-1.44883,-0.520049,3.912
-1.44069,-0.520049,3.912
-1.43254,-0.520049,3.912
-1.4244,-0.520049,3.912
-1.64289,-0.603268,4.538
-1.60141,-0.591437,4.449
-1.624,-0.603268,4.538
-1.61456,-0.603268,4.538
-1.63766,-0.615498,4.63
-1.59567,-0.603268,4.538
-1.58623,-0.603268,4.538
-1.54586,-0.591437,4.449
-1.5366,-0.591437,4.449
-1.52734,-0.591437,4.449
-1.51808,-0.591437,4.449
-1.47966,-0.580004,4.363
-1.47058,-0.580004,4.363
-1.4615,-0.580004,4.363
-1.45242,-0.580004,4.363
-1.44334,-0.580004,4.363
-1.43426,-0.580004,4.363
-1.48234,-0.603268,4.538
-1.4729,-0.603268,4.538
-1.43475,-0.591437,4.449
-1.42549,-0.591437,4.449
-1.41623,-0.591437,4.449
-1.40697,-0.591437,4.449
-1.39771,-0.591437,4.449
-1.41623,-0.603268,4.538
-1.43531,-0.615498,4.63
-1.42567,-0.615498,4.63
-1.3879,-0.603268,4.538
-1.4064,-0.615498,4.63
-1.45619,-0.641687,4.827
-1.44615,-0.641687,4.827
-1.29805,-0.580004,4.363
-1.39651,-0.628393,4.727
-1.38667,-0.628393,4.727
-1.40596,-0.641687,4.827
-1.33895,-0.615498,4.63
-1.35716,-0.628393,4.727
-1.34732,-0.628393,4.727
-1.36578,-0.641687,4.827
-1.32765,-0.628393,4.727
-1.31781,-0.628393,4.727
-1.30797,-0.628393,4.727
-1.29814,-0.628393,4.727
-1.26186,-0.615498,4.63
-1.25223,-0.615498,4.63
-1.24259,-0.615498,4.63
-1.1755,-0.591437,4.449
-1.16624,-0.591437,4.449
-1.15698,-0.591437,4.449
-1.01657,-0.580004,4.363
-1.09155,-0.628393,4.727
-1.12862,-0.655645,4.932
-1.11836,-0.655645,4.932
-1.10809,-0.655645,4.932
-0.964392,-0.655645,4.932
-0.819278,-0.569103,4.281
-0.504659,-0.418884,3.151
-0.498101,-0.418884,3.151
-0.453636,-0.386581,2.908
-0.459436,-0.396817,2.985
-0.453223,-0.396817,2.985
-0.447011,-0.396817,2.985
-0.424112,-0.381795,2.872
-0.423376,-0.386581,2.908
-0.417324,-0.386581,2.908
-0.411272,-0.386581,2.908
-0.40522,-0.386581,2.908
-0.394227,-0.381795,2.872
-0.38825,-0.381795,2.872
-0.387064,-0.386581,2.908
-0.371579,-0.377009,2.836
-0.370318,-0.381795,2.872
-0.364341,-0.381795,2.872
-0.372464,-0.396817,2.985
-0.356804,-0.386581,2.908
-0.355336,-0.391632,2.946
-0.349205,-0.391632,2.946
-0.352273,-0.402134,3.025
-0.341403,-0.396817,2.985
-0.335191,-0.396817,2.985
-0.32468,-0.391632,2.946
-0.322766,-0.396817,2.985
-0.320796,-0.402134,3.025
-0.32313,-0.413168,3.108
-0.321043,-0.418884,3.151
-0.318876,-0.424734,3.195
-0.303725,-0.413168,3.108
-2.23041,-0.51189,3.912
-2.26089,-0.520788,3.98
-2.25261,-0.520788,3.98
-2.24433,-0.520788,3.98
-2.19784,-0.51189,3.912
-2.1897,-0.51189,3.912
-2.21948,-0.520788,3.98
-2.2112,-0.520788,3.98
-2.20291,-0.520788,3.98
-2.19463,-0.520788,3.98
-2.18635,-0.520788,3.98
-2.14085,-0.51189,3.912
-2.16978,-0.520788,3.98
-2.1615,-0.520788,3.98
-2.11643,-0.51189,3.912
-2.10829,-0.51189,3.912
-2.10014,-0.51189,3.912
-2.092,-0.51189,3.912
-2.08386,-0.51189,3.912
-2.07572,-0.51189,3.912
-2.10352,-0.520788,3.98
-2.09524,-0.520788,3.98
-2.08695,-0.520788,3.98
-2.11575,-0.530079,4.051
-2.14581,-0.539762,4.125
-2.21806,-0.560175,4.281
-2.29584,-0.582158,4.449
-2.08203,-0.530079,4.051
-2.11148,-0.539762,4.125
-2.18242,-0.560175,4.281
-2.17351,-0.560175,4.281
-2.12415,-0.549707,4.201
-2.15569,-0.560175,4.281
-2.10666,-0.549707,4.201
-2.05997,-0.539762,4.125
-2.01458,-0.530079,4.051
-2.00615,-0.530079,4.051
-1.99772,-0.530079,4.051
-2.02563,-0.539762,4.125
-2.01704,-0.539762,4.125
-2.00846,-0.539762,4.125
-2.03672,-0.549707,4.201
-2.0666,-0.560175,4.281
-2.05769,-0.560175,4.281
-2.04878,-0.560175,4.281
-2.03987,-0.560175,4.281
-2.03096,-0.560175,4.281
-2.02205,-0.560175,4.281
-2.01314,-0.560175,4.281
-2.04262,-0.570904,4.363
-2.07362,-0.582158,4.449
-2.06436,-0.582158,4.449
-2.05511,-0.582158,4.449
-2.04585,-0.582158,4.449
-2.11944,-0.605842,4.63
-2.02733,-0.582158,4.449
-1.94186,-0.560175,4.281
-1.89683,-0.549707,4.201
-1.92405,-0.560175,4.281
-1.91514,-0.560175,4.281
-1.8706,-0.549707,4.201
-1.93366,-0.570904,4.363
-1.88841,-0.560175,4.281
-1.9155,-0.570904,4.363
-1.90642,-0.570904,4.363
-1.89734,-0.570904,4.363
-1.85277,-0.560175,4.281
-1.84386,-0.560175,4.281
-1.8701,-0.570904,4.363
-1.86102,-0.570904,4.363
-1.88844,-0.582158,4.449
-1.91678,-0.593803,4.538
-1.90733,-0.593803,4.538
-1.89789,-0.593803,4.538
-1.88844,-0.593803,4.538
-1.879,-0.593803,4.538
-1.86955,-0.593803,4.538
-1.89782,-0.605842,4.63
-1.85067,-0.593803,4.538
-1.84122,-0.593803,4.538
-1.76114,-0.570904,4.363
-1.687,-0.549707,4.201
-1.71022,-0.560175,4.281
-1.66952,-0.549707,4.201
-1.60148,-0.530079,4.051
-1.479,-0.494749,3.781
-1.47113,-0.494749,3.781
-1.43927,-0.486636,3.719
-1.45539,-0.494749,3.781
-1.44752,-0.494749,3.781
-1.43965,-0.494749,3.781
-1.45602,-0.503123,3.845
-1.44802,-0.503123,3.845
-1.44002,-0.503123,3.845
-1.45697,-0.51189,3.912
-1.47401,-0.520788,3.98
-1.44069,-0.51189,3.912
-1.43254,-0.51189,3.912
-1.44916,-0.520788,3.98
-1.64289,-0.593803,4.538
-1.60141,-0.582158,4.449
-1.624,-0.593803,4.538
-1.64729,-0.605842,4.63
-1.63766,-0.605842,4.63
-1.62802,-0.605842,4.63
-1.61838,-0.605842,4.63
-1.54586,-0.582158,4.449
-1.56734,-0.593803,4.538
-1.55789,-0.593803,4.538
-1.54845,-0.593803,4.538
-1.50882,-0.582158,4.449
-1.49956,-0.582158,4.449
-1.4903,-0.582158,4.449
-1.48104,-0.582158,4.449
-1.44334,-0.570904,4.363
-1.43426,-0.570904,4.363
-1.48234,-0.593803,4.538
-1.4729,-0.593803,4.538
-1.43475,-0.582158,4.449
-1.42549,-0.582158,4.449
-1.38886,-0.570904,4.363
-1.40697,-0.582158,4.449
-1.39771,-0.582158,4.449
-1.41623,-0.593803,4.538
-1.40679,-0.593803,4.538
-1.39734,-0.593803,4.538
-1.36068,-0.582158,4.449
-1.43586,-0.618534,4.727
-1.45619,-0.63162,4.827
-1.44615,-0.63162,4.827
-1.32364,-0.582158,4.449
-1.39651,-0.618534,4.727
-1.38667,-0.618534,4.727
-1.40596,-0.63162,4.827
-1.33895,-0.605842,4.63
-1.35716,-0.618534,4.727
-1.34732,-0.618534,4.727
-1.36578,-0.63162,4.827
-1.32765,-0.618534,4.727
-1.31781,-0.618534,4.727
-1.30797,-0.618534,4.727
-1.3256,-0.63162,4.827
-1.26186,-0.605842,4.63
-1.25223,-0.605842,4.63
-1.24259,-0.605842,4.63
-1.19901,-0.593803,4.538
-1.18957,-0.593803,4.538
-1.18012,-0.593803,4.538
-1.03661,-0.582158,4.449
-1.11464,-0.63162,4.827
-0.964392,-0.645359,4.932
-0.504659,-0.412313,3.151
-0.498101,-0.412313,3.151
-0.44802,-0.375805,2.872
-0.459436,-0.390591,2.985
-0.453223,-0.390591,2.985
-0.441171,-0.385488,2.946
-0.424112,-0.375805,2.872
-0.423376,-0.380516,2.908
-0.417324,-0.380516,2.908
-0.411272,-0.380516,2.908
-0.400204,-0.375805,2.872
-0.394227,-0.375805,2.872
-0.38825,-0.375805,2.872
-0.387064,-0.380516,2.908
-0.371579,-0.371094,2.836
-0.365676,-0.371094,2.836
-0.364341,-0.375805,2.872
-0.372464,-0.390591,2.985
-0.352387,-0.375805,2.872
-0.350752,-0.380516,2.908
-0.349205,-0.385488,2.946
-0.352273,-0.395825,3.025
-0.345978,-0.395825,3.025
-0.335191,-0.390591,2.985
-0.328979,-0.390591,2.985
-0.322766,-0.390591,2.985
-0.320796,-0.395825,3.025
-0.3276,-0.412313,3.151
-0.325526,-0.41807,3.195
-0.323467,-0.424089,3.241
-0.303725,-0.406686,3.108
-2.23041,-0.503732,3.912
-2.22227,-0.503732,3.912
-2.21412,-0.503732,3.912
-2.24433,-0.512488,3.98
-2.19784,-0.503732,3.912
-2.1897,-0.503732,3.912
-2.21948,-0.512488,3.98
-2.2112,-0.512488,3.98
-2.20291,-0.512488,3.98
-2.19463,-0.512488,3.98
-2.18635,-0.512488,3.98
-2.17807,-0.512488,3.98
-2.16978,-0.512488,3.98
-2.1615,-0.512488,3.98
-2.15322,-0.512488,3.98
-2.14493,-0.512488,3.98
-2.13665,-0.512488,3.98
-2.092,-0.503732,3.912
-2.08386,-0.503732,3.912
-2.1118,-0.512488,3.98
-2.10352,-0.512488,3.98
-2.09524,-0.512488,3.98
-2.08695,-0.512488,3.98
-2.1544,-0.531159,4.125
-2.14581,-0.531159,4.125
-2.21806,-0.551246,4.281
-2.25146,-0.561805,4.363
-2.08203,-0.52163,4.051
-2.11148,-0.531159,4.125
-2.14164,-0.540945,4.201
-2.13289,-0.540945,4.201
-2.12415,-0.540945,4.201
-2.15569,-0.551246,4.281
-2.10666,-0.540945,4.201
-2.05997,-0.531159,4.125
-2.01458,-0.52163,4.051
-2.00615,-0.52163,4.051
-1.99772,-0.52163,4.051
-1.98929,-0.52163,4.051
-2.01704,-0.531159,4.125
-2.00846,-0.531159,4.125
-2.03672,-0.540945,4.201
-2.02798,-0.540945,4.201
-2.05769,-0.551246,4.281
-2.04878,-0.551246,4.281
-2.03987,-0.551246,4.281
-2.03096,-0.551246,4.281
-2.02205,-0.551246,4.281
-1.97552,-0.540945,4.201
-2.04262,-0.561805,4.363
-2.07362,-0.572879,4.449
-2.10566,-0.584339,4.538
-2.13871,-0.596185,4.63
-2.08677,-0.584339,4.538
-2.11944,-0.596185,4.63
-2.06788,-0.584339,4.538
-1.97906,-0.561805,4.363
-1.93296,-0.551246,4.281
-1.92405,-0.551246,4.281
-1.91514,-0.551246,4.281
-1.8706,-0.540945,4.201
-1.93366,-0.561805,4.363
-1.88841,-0.551246,4.281
-1.9155,-0.561805,4.363
-1.90642,-0.561805,4.363
-1.89734,-0.561805,4.363
-1.88826,-0.561805,4.363
-1.84386,-0.551246,4.281
-1.8701,-0.561805,4.363
-1.8977,-0.572879,4.449
-1.88844,-0.572879,4.449
-1.91678,-0.584339,4.538
-1.90733,-0.584339,4.538
-1.89789,-0.584339,4.538
-1.88844,-0.584339,4.538
-1.879,-0.584339,4.538
-1.86955,-0.584339,4.538
-1.89782,-0.596185,4.63
-1.88818,-0.596185,4.63
-1.84122,-0.584339,4.538
-1.76114,-0.561805,4.363
-1.687,-0.540945,4.201
-1.71022,-0.551246,4.281
-1.66952,-0.540945,4.201
-1.60148,-0.52163,4.051
-1.479,-0.486863,3.781
-1.47113,-0.486863,3.781
-1.46326,-0.486863,3.781
-1.48003,-0.495104,3.845
-1.47203,-0.495104,3.845
-1.46402,-0.495104,3.845
-1.48139,-0.503732,3.912
-1.47325,-0.503732,3.912
-1.46511,-0.503732,3.912
-1.45697,-0.503732,3.912
-1.47401,-0.512488,3.98
-1.46573,-0.512488,3.98
-1.45745,-0.512488,3.98
-1.44916,-0.512488,3.98
-1.64289,-0.584339,4.538
-1.60141,-0.572879,4.449
-1.65693,-0.596185,4.63
-1.64729,-0.596185,4.63
-1.67197,-0.608676,4.727
-1.62802,-0.596185,4.63
-1.65229,-0.608676,4.727
-1.54586,-0.572879,4.449
-1.56734,-0.584339,4.538
-1.55789,-0.584339,4.538
-1.54845,-0.584339,4.538
-1.50882,-0.572879,4.449
-1.49956,-0.572879,4.449
-1.4903,-0.572879,4.449
-1.48104,-0.572879,4.449
-1.44334,-0.561805,4.363
-1.4073,-0.551246,4.281
-1.45327,-0.572879,4.449
-1.44401,-0.572879,4.449
-1.43475,-0.572879,4.449
-1.42549,-0.572879,4.449
-1.38886,-0.561805,4.363
-1.40697,-0.572879,4.449
-1.39771,-0.572879,4.449
-1.41623,-0.584339,4.538
-1.3792,-0.572879,4.449
-1.36994,-0.572879,4.449
-1.36068,-0.572879,4.449
-1.4064,-0.596185,4.63
-1.39676,-0.596185,4.63
-1.41619,-0.608676,4.727
-1.29805,-0.561805,4.363
-1.39651,-0.608676,4.727
-1.38667,-0.608676,4.727
-1.37684,-0.608676,4.727
-1.33895,-0.596185,4.63
-1.35716,-0.608676,4.727
-1.34732,-0.608676,4.727
-1.33749,-0.608676,4.727
-1.32765,-0.608676,4.727
-1.31781,-0.608676,4.727
-1.30797,-0.608676,4.727
-1.29814,-0.608676,4.727
-1.26186,-0.596185,4.63
-1.22734,-0.584339,4.538
-1.2179,-0.584339,4.538
-1.1755,-0.572879,4.449
-1.16624,-0.572879,4.449
-1.15698,-0.572879,4.449
-1.05735,-0.584339,4.538
-1.13888,-0.635073,4.932
-0.511216,-0.405741,3.151
-0.504659,-0.405741,3.151
-0.498101,-0.405741,3.151
-0.44802,-0.369815,2.872
-0.459436,-0.384366,2.985
-0.453223,-0.384366,2.985
-0.441171,-0.379344,2.946
-0.424112,-0.369815,2.872
-0.423376,-0.374451,2.908
-0.417324,-0.374451,2.908
-0.406181,-0.369815,2.872
-0.400204,-0.369815,2.872
-0.394227,-0.369815,2.872
-0.383383,-0.36518,2.836
-0.382272,-0.369815,2.872
-0.371579,-0.36518,2.836
-0.365676,-0.36518,2.836
-0.364341,-0.369815,2.872
-0.372464,-0.384366,2.985
-0.352387,-0.369815,2.872
-0.350752,-0.374451,2.908
-0.349205,-0.379344,2.946
-0.352273,-0.389516,3.025
-0.345978,-0.389516,3.025
-0.339682,-0.389516,3.025
-0.333387,-0.389516,3.025
-0.327091,-0.389516,3.025
-0.325144,-0.394796,3.066
-0.332175,-0.411407,3.195
-0.335001,-0.423382,3.288
-0.328158,-0.423382,3.288
-0.307927,-0.405741,3.151
-2.23041,-0.495573,3.912
-2.22227,-0.495573,3.912
-2.21412,-0.495573,3.912
-2.24433,-0.504187,3.98
-2.19784,-0.495573,3.912
-2.1897,-0.495573,3.912
-2.21948,-0.504187,3.98
-2.2112,-0.504187,3.98
-2.20291,-0.504187,3.98
-2.19463,-0.504187,3.98
-2.18635,-0.504187,3.98
-2.17807,-0.504187,3.98
-2.20849,-0.513181,4.051
-2.1615,-0.504187,3.98
-2.15322,-0.504187,3.98
-2.14493,-0.504187,3.98
-2.13665,-0.504187,3.98
-2.12837,-0.504187,3.98
-2.12008,-0.504187,3.98
-2.1118,-0.504187,3.98
-2.14104,-0.513181,4.051
-2.13261,-0.513181,4.051
-2.12418,-0.513181,4.051
-2.1544,-0.522556,4.125
-2.18535,-0.532183,4.201
-2.26054,-0.552706,4.363
-2.25146,-0.552706,4.363
-2.08203,-0.513181,4.051
-2.11148,-0.522556,4.125
-2.14164,-0.532183,4.201
-2.13289,-0.532183,4.201
-2.12415,-0.532183,4.201
-2.11541,-0.532183,4.201
-2.10666,-0.532183,4.201
-2.02301,-0.513181,4.051
-1.97927,-0.504187,3.98
-2.00615,-0.513181,4.051
-1.99772,-0.513181,4.051
-1.98929,-0.513181,4.051
-1.98086,-0.513181,4.051
-1.97243,-0.513181,4.051
-1.99987,-0.522556,4.125
-2.02798,-0.532183,4.201
-2.05769,-0.542318,4.281
-2.04878,-0.542318,4.281
-2.03987,-0.542318,4.281
-2.03096,-0.542318,4.281
-2.02205,-0.542318,4.281
-1.97552,-0.532183,4.201
-2.08288,-0.5636,4.449
-2.07362,-0.5636,4.449
-2.10566,-0.574875,4.538
-2.13871,-0.586529,4.63
-2.12908,-0.586529,4.63
-2.16385,-0.598817,4.727
-2.10981,-0.586529,4.63
-2.01807,-0.5636,4.449
-1.96998,-0.552706,4.363
-1.92405,-0.542318,4.281
-1.91514,-0.542318,4.281
-1.90623,-0.542318,4.281
-1.93366,-0.552706,4.363
-1.88841,-0.542318,4.281
-1.9155,-0.552706,4.363
-1.944,-0.5636,4.449
-1.93474,-0.5636,4.449
-1.88826,-0.552706,4.363
-1.87918,-0.552706,4.363
-1.8701,-0.552706,4.363
-1.8977,-0.5636,4.449
-1.88844,-0.5636,4.449
-1.91678,-0.574875,4.538
-1.90733,-0.574875,4.538
-1.89789,-0.574875,4.538
-1.85141,-0.5636,4.449
-1.879,-0.574875,4.538
-1.86955,-0.574875,4.538
-1.89782,-0.586529,4.63
-1.88818,-0.586529,4.63
-1.80511,-0.5636,4.449
-1.76114,-0.552706,4.363
-1.71913,-0.542318,4.281
-1.71022,-0.542318,4.281
-1.70131,-0.542318,4.281
-1.63073,-0.522556,4.125
-1.50403,-0.487085,3.845
-1.49603,-0.487085,3.845
-1.48803,-0.487085,3.845
-1.50582,-0.495573,3.912
-1.49768,-0.495573,3.912
-1.48953,-0.495573,3.912
-1.50714,-0.504187,3.98
-1.49886,-0.504187,3.98
-1.49058,-0.504187,3.98
-1.48229,-0.504187,3.98
-1.50031,-0.513181,4.051
-1.49188,-0.513181,4.051
-1.48344,-0.513181,4.051
-1.50196,-0.522556,4.125
-1.64289,-0.574875,4.538
-1.63345,-0.574875,4.538
-1.65693,-0.586529,4.63
-1.6818,-0.598817,4.727
-1.67197,-0.598817,4.727
-1.66213,-0.598817,4.727
-1.68724,-0.611485,4.827
-1.54586,-0.5636,4.449
-1.59911,-0.586529,4.63
-1.55789,-0.574875,4.538
-1.54845,-0.574875,4.538
-1.50882,-0.5636,4.449
-1.49956,-0.5636,4.449
-1.4903,-0.5636,4.449
-1.48104,-0.5636,4.449
-1.44334,-0.552706,4.363
-1.4073,-0.542318,4.281
-1.45327,-0.5636,4.449
-1.44401,-0.5636,4.449
-1.40702,-0.552706,4.363
-1.39794,-0.552706,4.363
-1.38886,-0.552706,4.363
-1.40697,-0.5636,4.449
-1.39771,-0.5636,4.449
-1.41623,-0.574875,4.538
-1.3792,-0.5636,4.449
-1.36994,-0.5636,4.449
-1.33437,-0.552706,4.363
-1.4064,-0.586529,4.63
-1.42603,-0.598817,4.727
-1.41619,-0.598817,4.727
-1.29805,-0.552706,4.363
-1.39651,-0.598817,4.727
-1.38667,-0.598817,4.727
-1.40596,-0.611485,4.827
-1.33895,-0.586529,4.63
-1.35716,-0.598817,4.727
-1.34732,-0.598817,4.727
-1.33749,-0.598817,4.727
-1.32765,-0.598817,4.727
-1.31781,-0.598817,4.727
-1.30797,-0.598817,4.727
-1.3256,-0.611485,4.827
-1.26186,-0.586529,4.63
-1.25223,-0.586529,4.63
-1.2179,-0.574875,4.538
-1.1755,-0.5636,4.449
-1.16624,-0.5636,4.449
-1.15698,-0.5636,4.449
-1.07878,-0.586529,4.63
-0.511216,-0.399169,3.151
-0.504659,-0.399169,3.151
-0.491304,-0.393722,3.108
-0.442404,-0.359265,2.836
-0.453433,-0.3732,2.946
-0.447302,-0.3732,2.946
-0.441171,-0.3732,2.946
-0.418796,-0.359265,2.836
-0.423376,-0.368386,2.908
-0.417324,-0.368386,2.908
-0.406181,-0.363825,2.872
-0.400204,-0.363825,2.872
-0.394227,-0.363825,2.872
-0.383383,-0.359265,2.836
-0.382272,-0.363825,2.872
-0.366993,-0.354831,2.801
-0.361164,-0.354831,2.801
-0.359774,-0.359265,2.836
-0.372464,-0.37814,2.985
-0.352387,-0.363825,2.872
-0.350752,-0.368386,2.908
-0.349205,-0.3732,2.946
-0.352273,-0.383207,3.025
-0.345978,-0.383207,3.025
-0.339682,-0.383207,3.025
-0.337906,-0.388401,3.066
-0.331525,-0.388401,3.066
-0.329598,-0.393722,3.108
-2.19221,-0.479066,3.845
-2.22227,-0.487414,3.912
-2.21412,-0.487414,3.912
-2.24433,-0.495886,3.98
-2.19784,-0.487414,3.912
-2.1897,-0.487414,3.912
-2.21948,-0.495886,3.98
-2.2112,-0.495886,3.98
-2.20291,-0.495886,3.98
-2.19463,-0.495886,3.98
-2.18635,-0.495886,3.98
-2.21692,-0.504733,4.051
-2.24883,-0.513953,4.125
-2.20006,-0.504733,4.051
-2.19163,-0.504733,4.051
-2.1832,-0.504733,4.051
-2.17477,-0.504733,4.051
-2.16634,-0.504733,4.051
-2.1579,-0.504733,4.051
-2.14947,-0.504733,4.051
-2.14104,-0.504733,4.051
-2.13261,-0.504733,4.051
-2.16298,-0.513953,4.125
-2.19409,-0.523422,4.201
-2.22697,-0.533389,4.281
-2.3051,-0.554321,4.449
-2.20915,-0.533389,4.281
-2.08203,-0.504733,4.051
-2.0736,-0.504733,4.051
-2.10289,-0.513953,4.125
-2.09431,-0.513953,4.125
-2.12415,-0.523422,4.201
-2.11541,-0.523422,4.201
-2.06855,-0.513953,4.125
-2.02301,-0.504733,4.051
-2.01458,-0.504733,4.051
-2.00615,-0.504733,4.051
-1.99772,-0.504733,4.051
-1.98929,-0.504733,4.051
-1.98086,-0.504733,4.051
-1.97243,-0.504733,4.051
-1.99987,-0.513953,4.125
-2.02798,-0.523422,4.201
-2.05769,-0.533389,4.281
-2.04878,-0.533389,4.281
-2.03987,-0.533389,4.281
-2.03096,-0.533389,4.281
-2.02205,-0.533389,4.281
-2.01314,-0.533389,4.281
-2.08288,-0.554321,4.449
-2.07362,-0.554321,4.449
-2.14835,-0.576873,4.63
-2.18352,-0.588959,4.727
-2.17368,-0.588959,4.727
-2.16385,-0.588959,4.727
-2.15401,-0.588959,4.727
-2.05844,-0.56541,4.538
-2.00881,-0.554321,4.449
-1.9609,-0.543606,4.363
-1.95182,-0.543606,4.363
-1.94274,-0.543606,4.363
-1.97177,-0.554321,4.449
-1.92458,-0.543606,4.363
-1.95326,-0.554321,4.449
-1.944,-0.554321,4.449
-1.93474,-0.554321,4.449
-1.88826,-0.543606,4.363
-1.87918,-0.543606,4.363
-1.8701,-0.543606,4.363
-1.8977,-0.554321,4.449
-1.88844,-0.554321,4.449
-1.91678,-0.56541,4.538
-1.90733,-0.56541,4.538
-1.89789,-0.56541,4.538
-1.85141,-0.554321,4.449
-1.879,-0.56541,4.538
